Department,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Symptom_18,Symptom_19,Symptom_20,Symptom_21,Symptom_22,Symptom_23,Symptom_24,Symptom_25,Symptom_26,Symptom_27,Symptom_28,text
Göğüs Hastalıkları,Solunum Yetmezliği,hemipleji,horlama,tepkisizlik,balgamlı öksürük,nefes darlığı,çok hızlı solunum,hiperkalemi,hamlık,sinüs ritmi,genel istikrarsızlık,uğultu,bilincin açık olması,nefes darlığı,doku bozukluğu,kızarıklık,,,,,,,,,,,,,,"Hastalık: Solunum Yetmezliği. Bölüm: Göğüs Hastalıkları. Belirtiler: hemipleji, horlama, tepkisizlik, balgamlı öksürük, nefes darlığı, çok hızlı solunum, hiperkalemi, hamlık, sinüs ritmi, genel istikrarsızlık, uğultu, bilincin açık olması, nefes darlığı, doku bozukluğu, kızarıklık."
Onkoloji,Melanom,vücut yapısının büyümesi,kısmi felç,ateş,gravida 0,ağrı,kaşıntı,göğüste kitle,kusma,ishal,,,,,,,,,,,,,,,,,,,,"Hastalık: Melanom. Bölüm: Onkoloji. Belirtiler: vücut yapısının büyümesi, kısmi felç, ateş, gravida 0, ağrı, kaşıntı, göğüste kitle, kusma, ishal."
Gastroenteroloji,Gastroenterit,karın ağrısı,nefes tıkanma nöbeti,mide bulantısı,vücut ağırlığının azalması,dokununca acıma,göz beyazında sarılık,ateş,adele ağrısı,kanda sodyum azlığı,öğürmek,vücut yapısının büyümesi,vücut ağırlığının azalması,,,,,,,,,,,,,,,,,"Hastalık: Gastroenterit. Bölüm: Gastroenteroloji. Belirtiler: karın ağrısı, nefes tıkanma nöbeti, mide bulantısı, vücut ağırlığının azalması, dokununca acıma, göz beyazında sarılık, ateş, adele ağrısı, kanda sodyum azlığı, öğürmek, vücut yapısının büyümesi, vücut ağırlığının azalması."
Göğüs Hastalıkları,Kötü Huylu Akciğer Tümörü,doku bozukluğu,öksürük,akciğer nodülü,nefes darlığı,kanlı balgam veya kan tükürme,zayıflatma,guruldamak,ağrı,solunumda hırıltı,gece terlemesi,yarı saydamlığın azalması,bitkinlik,metastatik doku bozukluğu,ajitasyon,sinirli ruh hali,,,,,,,,,,,,,,"Hastalık: Kötü Huylu Akciğer Tümörü. Bölüm: Göğüs Hastalıkları. Belirtiler: doku bozukluğu, öksürük, akciğer nodülü, nefes darlığı, kanlı balgam veya kan tükürme, zayıflatma, guruldamak, ağrı, solunumda hırıltı, gece terlemesi, yarı saydamlığın azalması, bitkinlik, metastatik doku bozukluğu, ajitasyon, sinirli ruh hali."
Psikiyatri,Manik Bozukluk,artan enerji,intihara meyilli,aşırı uyku,intihara meyilli hissetmek,beyazlama,işitsel halüsinasyonlar,görsel halüsinasyonlar,sevinç,sözlü ve işitsel halüsinasyonlar,umutsuz hissetmek,zorluk,strese karşı savunma mekanizması geliştirememe,sözlü taciz edici davranış,intihara meyilli,intihara meyilli hissetmek,,,,,,,,,,,,,,"Hastalık: Manik Bozukluk. Bölüm: Psikiyatri. Belirtiler: artan enerji, intihara meyilli, aşırı uyku, intihara meyilli hissetmek, beyazlama, işitsel halüsinasyonlar, görsel halüsinasyonlar, sevinç, sözlü ve işitsel halüsinasyonlar, umutsuz hissetmek, zorluk, strese karşı savunma mekanizması geliştirememe, sözlü taciz edici davranış, intihara meyilli, intihara meyilli hissetmek."
Psikiyatri,Kişilik Bozukluğu,kabus,umutsuz hissetmek,transeksüel,işitsel halüsinasyonlar,sinirli ruh hali,uykusuzluk,ajitasyon,ağlamak,depresif ruh hali,çizik izleri,mide bulantısı ve kusma,aşırı yorgunluk,yanda ağrı,endişelenmek,idrar tutamama,evsizlik,sinirlilik,ascites,pruritus,,,,,,,,,,"Hastalık: Kişilik Bozukluğu. Bölüm: Psikiyatri. Belirtiler: kabus, umutsuz hissetmek, transeksüel, işitsel halüsinasyonlar, sinirli ruh hali, uykusuzluk, ajitasyon, ağlamak, depresif ruh hali, çizik izleri, mide bulantısı ve kusma, aşırı yorgunluk, yanda ağrı, endişelenmek, idrar tutamama, evsizlik, sinirlilik, ascites, pruritus."
Genel Dahiliye,Karaciğer Hücrelerinin Primer Karsinomu,vücut yapısının büyümesi,dalak büyümesi,doku bozukluğu,felç,tümör hücresinin yayılması,kanama,kalınlaşmak,kayıtsız ruh hali,kansızlık ve kilo kaybı,hipotermi,doğal,karın ağrısı,karaciğer büyümesi,kan hücresi azalması,sersemlik,vücut ağırlığının azalması,nefes darlığı,cough,,,,,,,,,,,"Hastalık: Karaciğer Hücrelerinin Primer Karsinomu. Bölüm: Genel Dahiliye. Belirtiler: vücut yapısının büyümesi, dalak büyümesi, doku bozukluğu, felç, tümör hücresinin yayılması, kanama, kalınlaşmak, kayıtsız ruh hali, kansızlık ve kilo kaybı, hipotermi, doğal, karın ağrısı, karaciğer büyümesi, kan hücresi azalması, sersemlik, vücut ağırlığının azalması, nefes darlığı, cough."
Göğüs Hastalıkları,Akciğer Amfizemi,artan motor aktiviteyi gösteren davranış,yara dokusu,eforla nefes darlığı,koordinasyon bozukluğu,adele ağrısı,karbondioksit zehirlenmesi,nemli cilt,dini inancın olması,inilti,gece terlemesi,kansızlık ve kilo kaybı,solunum yolu semptonlarını ağırlaştıran faktörler,nefes darlığı,solunumda hırıltı,kızarma,ağrılı yutma,eklem ağrısı,choke,tenesmus,constipation,,,,,,,,,"Hastalık: Akciğer Amfizemi. Bölüm: Göğüs Hastalıkları. Belirtiler: artan motor aktiviteyi gösteren davranış, yara dokusu, eforla nefes darlığı, koordinasyon bozukluğu, adele ağrısı, karbondioksit zehirlenmesi, nemli cilt, dini inancın olması, inilti, gece terlemesi, kansızlık ve kilo kaybı, solunum yolu semptonlarını ağırlaştıran faktörler, nefes darlığı, solunumda hırıltı, kızarma, ağrılı yutma, eklem ağrısı, choke, tenesmus, constipation."
Genel Cerrahi,Hemoroid,kanama,azalan bağırsak sesleri,dışkı miktarında azalma,mide bulantısı ve kusma,açlık,ishal,baş dönmesi,kanda sodyum azlığı,kasların hızlı kasılıp gevşemesi,ağrı,akalazya,yanma hissi,guaiac pozitif,el uyuşması,hırıltı,öksürük,,,,,,,,,,,,,"Hastalık: Hemoroid. Bölüm: Genel Cerrahi. Belirtiler: kanama, azalan bağırsak sesleri, dışkı miktarında azalma, mide bulantısı ve kusma, açlık, ishal, baş dönmesi, kanda sodyum azlığı, kasların hızlı kasılıp gevşemesi, ağrı, akalazya, yanma hissi, guaiac pozitif, el uyuşması, hırıltı, öksürük."
Genel Dahiliye,Bronşiyal Spazm,nefes darlığı,yara dokusu,düşük ateş,bilinen ilaç alerjisi yok,ağrı,balgamlı öksürük,boğaz ağrısı,nefes darlığı,göğüste sıkışma,kanda düşük oksijen,çok hızlı solunum,duyularda rahatsızlık,ateş,kusma,göğüste hırıltılı ses,hemipleji,hırıltı,,,,,,,,,,,,"Hastalık: Bronşiyal Spazm. Bölüm: Genel Dahiliye. Belirtiler: nefes darlığı, yara dokusu, düşük ateş, bilinen ilaç alerjisi yok, ağrı, balgamlı öksürük, boğaz ağrısı, nefes darlığı, göğüste sıkışma, kanda düşük oksijen, çok hızlı solunum, duyularda rahatsızlık, ateş, kusma, göğüste hırıltılı ses, hemipleji, hırıltı."
Nöroloji,Afazi,kasların hızlı kasılıp gevşemesi,egofoni,kısmi yüz felci,yutma güçlüğü,kas seğirmesi,felç,bel ağrısı,adale kasılması - kramp,,,,,,,,,,,,,,,,,,,,,"Hastalık: Afazi. Bölüm: Nöroloji. Belirtiler: kasların hızlı kasılıp gevşemesi, egofoni, kısmi yüz felci, yutma güçlüğü, kas seğirmesi, felç, bel ağrısı, adale kasılması - kramp."
Dahiliye (İç Hastalıkları),Morbid Obezite,nefessiz kalma,hareketsizlik,göğüs ağrısı,öksürük,mutsuz,zor nefes alma,hipotermi,doğal,nefes darlığı,kan hücresi azalması,hırıltı,kanda düşük oksijen,böbrekte hassasiyeti,sıcak veya ateşli hissetmek,,,,,,,,,,,,,,,"Hastalık: Morbid Obezite. Bölüm: Dahiliye (İç Hastalıkları). Belirtiler: nefessiz kalma, hareketsizlik, göğüs ağrısı, öksürük, mutsuz, zor nefes alma, hipotermi, doğal, nefes darlığı, kan hücresi azalması, hırıltı, kanda düşük oksijen, böbrekte hassasiyeti, sıcak veya ateşli hissetmek."
Nefroloji,Pyelonefrit,ateş,ağrı,idrar tutamama,kanlı idrar,kusma,üşümek,ishal,mide bulantısı,karın ağrısı,adele ağrısı,ateş,üşümek,,,,,,,,,,,,,,,,,"Hastalık: Pyelonefrit. Bölüm: Nefroloji. Belirtiler: ateş, ağrı, idrar tutamama, kanlı idrar, kusma, üşümek, ishal, mide bulantısı, karın ağrısı, adele ağrısı, ateş, üşümek."
Kardiyoloji,Endokardit,plöretik ağrı,kalınlaşmak,adele ağrısı,düşük ateş,gece terlemesi,tekrarlama,nefes darlığı,dik durma haricinde nefes darlığı,bakterital apse,tansiyon düşüklüğü,öksürük,metastatik doku bozukluğu,solunum sesi azalması,vücut ağırlığının azalması,kısmi felç,hamlık,,,,,,,,,,,,,"Hastalık: Endokardit. Bölüm: Kardiyoloji. Belirtiler: plöretik ağrı, kalınlaşmak, adele ağrısı, düşük ateş, gece terlemesi, tekrarlama, nefes darlığı, dik durma haricinde nefes darlığı, bakterital apse, tansiyon düşüklüğü, öksürük, metastatik doku bozukluğu, solunum sesi azalması, vücut ağırlığının azalması, kısmi felç, hamlık."
Kardiyoloji,Perikardiyal Efüzyon,perikardiyal sürtünme,nefes darlığı,nefes darlığı,hemodinamik olarak stabil,kalp büyümesi,tansiyon düşüklüğü,iltihaplı balgam,kısmi yüz felci,ağrı,idrar azlığı,bayılma,sarhoşluk,,,,,,,,,,,,,,,,,"Hastalık: Perikardiyal Efüzyon. Bölüm: Kardiyoloji. Belirtiler: perikardiyal sürtünme, nefes darlığı, nefes darlığı, hemodinamik olarak stabil, kalp büyümesi, tansiyon düşüklüğü, iltihaplı balgam, kısmi yüz felci, ağrı, idrar azlığı, bayılma, sarhoşluk."
Genel Dahiliye,Kronik Alkol Zehirlenmesi,titreme,işitsel halüsinasyonlar,intihara meyilli,zula,sinirli ruh hali,umutsuz hissetmek,intihara meyilli hissetmek,yeni kelimeler uydurmak,nöbet geçirmek,evsizlik,uykusuzluk,bilinçsiz durum,panik,solunum sesi azalması,nefes darlığı,,,,,,,,,,,,,,"Hastalık: Kronik Alkol Zehirlenmesi. Bölüm: Genel Dahiliye. Belirtiler: titreme, işitsel halüsinasyonlar, intihara meyilli, zula, sinirli ruh hali, umutsuz hissetmek, intihara meyilli hissetmek, yeni kelimeler uydurmak, nöbet geçirmek, evsizlik, uykusuzluk, bilinçsiz durum, panik, solunum sesi azalması, nefes darlığı."
Göğüs Hastalıkları,Pnömotoraks,nefes darlığı,kardiyovasküler bulgu,kanlı balgam veya kan tükürme,öksürük,karbondioksit zehirlenmesi,yumuşak doku şişmesi,prostatizm,ajitasyon,,,,,,,,,,,,,,,,,,,,,"Hastalık: Pnömotoraks. Bölüm: Göğüs Hastalıkları. Belirtiler: nefes darlığı, kardiyovasküler bulgu, kanlı balgam veya kan tükürme, öksürük, karbondioksit zehirlenmesi, yumuşak doku şişmesi, prostatizm, ajitasyon."
Genel Dahiliye,Deliryum,dengesiz yürüyüş,içine kapanmak,kanda sodyum azlığı,sözlü taciz edici davranış,intihara meyilli hissetmek,tepkisizlik,endişelenmek,uyuklama,işitsel halüsinasyonlar,intihara meyilli,ateş,ishal,,,,,,,,,,,,,,,,,"Hastalık: Deliryum. Bölüm: Genel Dahiliye. Belirtiler: dengesiz yürüyüş, içine kapanmak, kanda sodyum azlığı, sözlü taciz edici davranış, intihara meyilli hissetmek, tepkisizlik, endişelenmek, uyuklama, işitsel halüsinasyonlar, intihara meyilli, ateş, ishal."
Genel Dahiliye,Nötropeni,morarma,dalak büyümesi,gece terlemesi,düşük ateş,doku bozukluğu,nezle,üşümek,öksürük,monoklonal,hipokalsemi sonucu,idrar azlığı,rhd pozitif,solunumda zayıflık,,,,,,,,,,,,,,,,"Hastalık: Nötropeni. Bölüm: Genel Dahiliye. Belirtiler: morarma, dalak büyümesi, gece terlemesi, düşük ateş, doku bozukluğu, nezle, üşümek, öksürük, monoklonal, hipokalsemi sonucu, idrar azlığı, rhd pozitif, solunumda zayıflık."
Genel Dahiliye,Hiperbilirubinemi,siyanoz,çok hızlı solunum,para test 1,düşük nabız,makat prezantasyonu,omuz ve yüz arasında pembe ve mor noktalar,öksürük,adele ağrısı,,,,,,,,,,,,,,,,,,,,,"Hastalık: Hiperbilirubinemi. Bölüm: Genel Dahiliye. Belirtiler: siyanoz, çok hızlı solunum, para test 1, düşük nabız, makat prezantasyonu, omuz ve yüz arasında pembe ve mor noktalar, öksürük, adele ağrısı."
Enfeksiyon Hastalıkları,Grip,düzensizlik,ateş,plöretik ağrı,nezle,boğaz ağrısı,keyifsizlik,zayıflatma,solunum yolu semptonlarını ağırlaştıran faktörler,üşümek,göz beyazında sarılık,burun kanadı solunumu,idrar yaparken ağrı,dudak şapırdatma,baş ağrısı,hapşırmak,horlama,yeşil balgam,shortness of breath,distress respiratory,blackout,extreme exhaustion,,,,,,,,"Hastalık: Grip. Bölüm: Enfeksiyon Hastalıkları. Belirtiler: düzensizlik, ateş, plöretik ağrı, nezle, boğaz ağrısı, keyifsizlik, zayıflatma, solunum yolu semptonlarını ağırlaştıran faktörler, üşümek, göz beyazında sarılık, burun kanadı solunumu, idrar yaparken ağrı, dudak şapırdatma, baş ağrısı, hapşırmak, horlama, yeşil balgam, shortness of breath, distress respiratory, blackout, extreme exhaustion."
Genel Dahiliye,Bağımlılık,sarhoşluk,titreme,ajitasyon,intihara meyilli,evsizlik,prostatizm,rehavet,nöbet geçirmek,kas seğirmesi,burun tıkanıklığı,umutsuz hissetmek,bacakların ağırlaşması,solunumda hırıltı,,,,,,,,,,,,,,,,"Hastalık: Bağımlılık. Bölüm: Genel Dahiliye. Belirtiler: sarhoşluk, titreme, ajitasyon, intihara meyilli, evsizlik, prostatizm, rehavet, nöbet geçirmek, kas seğirmesi, burun tıkanıklığı, umutsuz hissetmek, bacakların ağırlaşması, solunumda hırıltı."
Genel Dahiliye,Trombüs,hamlık,anoreksiya,hipertoniklik (kasların aşırı kasılması),nefes darlığı,hipoalbüminemi,kaşıntı,dokununca acıma,hemodinamik olarak stabil,kısmi yüz felci,kusma,dışkı renginin sarı olması,,,,,,,,,,,,,,,,,,"Hastalık: Trombüs. Bölüm: Genel Dahiliye. Belirtiler: hamlık, anoreksiya, hipertoniklik (kasların aşırı kasılması), nefes darlığı, hipoalbüminemi, kaşıntı, dokununca acıma, hemodinamik olarak stabil, kısmi yüz felci, kusma, dışkı renginin sarı olması."
Gastroenteroloji,Kolesistit,inilti,mide bulantısı,karın ağrısı,murphy belirtisi,şişkinlik,karın ağrısı,ağrı,karın iltihabı,ishal,qt aralığı uzadı,kardiyovasküler bulgu,halsiz,sinüs ritmi,nefes nefese kalmak,kabızlık,rektumdaki dışkı,anormal derecede sert şişkinlik,,,,,,,,,,,,"Hastalık: Kolesistit. Bölüm: Gastroenteroloji. Belirtiler: inilti, mide bulantısı, karın ağrısı, murphy belirtisi, şişkinlik, karın ağrısı, ağrı, karın iltihabı, ishal, qt aralığı uzadı, kardiyovasküler bulgu, halsiz, sinüs ritmi, nefes nefese kalmak, kabızlık, rektumdaki dışkı, anormal derecede sert şişkinlik."
Genel Dahiliye,Hiyatus Hernisi,karın ağrısı,çabuk yorulma,ön belirti,kusma,mide bulantısı,adele ağrısı,kanda sodyum azlığı,dokununca acıma,genel rahatsızlık,eforla nefes darlığı,asteriksi,guaiac pozitif,el uyuşması,baş ağrısı,ışık korkusu,,,,,,,,,,,,,,"Hastalık: Hiyatus Hernisi. Bölüm: Genel Dahiliye. Belirtiler: karın ağrısı, çabuk yorulma, ön belirti, kusma, mide bulantısı, adele ağrısı, kanda sodyum azlığı, dokununca acıma, genel rahatsızlık, eforla nefes darlığı, asteriksi, guaiac pozitif, el uyuşması, baş ağrısı, ışık korkusu."
Nöroloji,Migren Bozuklukları,çift el kullanma,kusma,baş dönmesi,uyuşukluk ve hissizlik,mide bulantısı,ateş,dalak büyümesi,,,,,,,,,,,,,,,,,,,,,,"Hastalık: Migren Bozuklukları. Bölüm: Nöroloji. Belirtiler: çift el kullanma, kusma, baş dönmesi, uyuşukluk ve hissizlik, mide bulantısı, ateş, dalak büyümesi."
Genel Dahiliye,Pansitopeni,kanda protein eksikliği,yorgunluk,kanama,çabuk yorulma,omuz ve yüz arasında pembe ve mor noktalar,dışkı renginin sarı olması,karın ağrısı,,,,,,,,,,,,,,,,,,,,,,"Hastalık: Pansitopeni. Bölüm: Genel Dahiliye. Belirtiler: kanda protein eksikliği, yorgunluk, kanama, çabuk yorulma, omuz ve yüz arasında pembe ve mor noktalar, dışkı renginin sarı olması, karın ağrısı."
Genel Dahiliye,Kolelityaz,kusma,mide bulantısı,karın ağrısı,ağrı,omuz ve yüz arasında pembe ve mor noktalar,karın iltihabı,kalınlaşmak,dokununca acıma,ishal,düşük ateş,çarpıntı,,,,,,,,,,,,,,,,,,"Hastalık: Kolelityaz. Bölüm: Genel Dahiliye. Belirtiler: kusma, mide bulantısı, karın ağrısı, ağrı, omuz ve yüz arasında pembe ve mor noktalar, karın iltihabı, kalınlaşmak, dokununca acıma, ishal, düşük ateş, çarpıntı."
Genel Dahiliye,Sinüs Taşikardisi,sol atriyal hipertrofi,ter,alkol bağımlılığı,göğüste baskı,yara dokusu,kardiyovasküler bulgu,ortostaz,nefes darlığı,ters t dalgası,kusma,karın ağrısı,,,,,,,,,,,,,,,,,,"Hastalık: Sinüs Taşikardisi. Bölüm: Genel Dahiliye. Belirtiler: sol atriyal hipertrofi, ter, alkol bağımlılığı, göğüste baskı, yara dokusu, kardiyovasküler bulgu, ortostaz, nefes darlığı, ters t dalgası, kusma, karın ağrısı."
Genel Dahiliye,İleus,bakterital apse,akut batın,hava sıvı seviyesi,nefes almak,karın hassasiyeti,mide bulantısı,dokununca acıma,şişkinlik,ishal,vücut yapısının büyümesi,düşük ateş,kabızlık,kalınlaşmak,gravida 0,karın ağrısı,,,,,,,,,,,,,,"Hastalık: İleus. Bölüm: Genel Dahiliye. Belirtiler: bakterital apse, akut batın, hava sıvı seviyesi, nefes almak, karın hassasiyeti, mide bulantısı, dokununca acıma, şişkinlik, ishal, vücut yapısının büyümesi, düşük ateş, kabızlık, kalınlaşmak, gravida 0, karın ağrısı."
Genel Dahiliye,Adhezyon,şişkinlik,ağrı,doğacak büyüklüğe ulaşmış fetüs,para test 1,kusma,akciğer nodülü,makat prezantasyonu,nefes darlığı,vücut ağırlığının azalması,hareketsiz,dengesiz yürüyüş,görsel halüsinasyonlar,intihara meyilli hissetmek,,,,,,,,,,,,,,,,"Hastalık: Adhezyon. Bölüm: Genel Dahiliye. Belirtiler: şişkinlik, ağrı, doğacak büyüklüğe ulaşmış fetüs, para test 1, kusma, akciğer nodülü, makat prezantasyonu, nefes darlığı, vücut ağırlığının azalması, hareketsiz, dengesiz yürüyüş, görsel halüsinasyonlar, intihara meyilli hissetmek."
Genel Dahiliye,Sanrı,bilinç kaybı,değişken ruh hali,umutsuz hissetmek,ajitasyon,işitsel halüsinasyonlar,sinirli ruh hali,uykusuzluk,yeni kelimeler uydurmak,cinayet düşünceleri,rahatsız aile,endişelenmek,strese karşı savunma mekanizması geliştirememe,sözlü taciz edici davranış,donakalmak,intihara meyilli,dehşete düşürmek,bayılma,weepiness,impaired cognition,irritable mood,agitation,,,,,,,,"Hastalık: Sanrı. Bölüm: Genel Dahiliye. Belirtiler: bilinç kaybı, değişken ruh hali, umutsuz hissetmek, ajitasyon, işitsel halüsinasyonlar, sinirli ruh hali, uykusuzluk, yeni kelimeler uydurmak, cinayet düşünceleri, rahatsız aile, endişelenmek, strese karşı savunma mekanizması geliştirememe, sözlü taciz edici davranış, donakalmak, intihara meyilli, dehşete düşürmek, bayılma, weepiness, impaired cognition, irritable mood, agitation."
Genel Dahiliye,Duygu Değişimi,aşırı yorgunluk,uykusuzluk,idrar tutamama,hastanın karşı gelmesi,umutsuz hissetmek,görsel halüsinasyonlar,yatalak,prostatizm,,,,,,,,,,,,,,,,,,,,,"Hastalık: Duygu Değişimi. Bölüm: Genel Dahiliye. Belirtiler: aşırı yorgunluk, uykusuzluk, idrar tutamama, hastanın karşı gelmesi, umutsuz hissetmek, görsel halüsinasyonlar, yatalak, prostatizm."
Gastroenteroloji,Dekübit Ülser,sistolik üfürüm,zayıf,ateş,,,,,,,,,,,,,,,,,,,,,,,,,,"Hastalık: Dekübit Ülser. Bölüm: Gastroenteroloji. Belirtiler: sistolik üfürüm, zayıf, ateş."
